"","V1","V2","V3"
"91",-15.1262564630472,2.85121368302308,0.271697749808213
"92",-21.7640044075422,2.29396652038751,0.0217595934364244
"93",-25.2644154316505,1.62290624865593,0.720888450171963
"94",-25.0902307114191,2.04161490845513,0.123164388582651
"95",-26.8624712002905,1.58278706909186,-0.333850860829469
"96",-22.2414198743082,2.02596479192138,-0.359864243707534
"97",-24.4196288706203,2.30038044135724,-0.737691453916932
"98",-7.97566881666124,3.85920848277533,-0.236439061535453
"99",14.8997669144124,4.04167788523767,0.63049993232555
"100",-7.95606983748289,4.16393860201512,-0.624983804092266
"101",-8.68073333925631,4.40041477561427,-0.632293573789725
"102",10.1347871290756,4.52088703603671,0.827295571417573
"103",0.236975823821114,4.29460159285353,0.268069186345166
"104",-3.13842031328195,4.46872148425423,-0.506238825977016
"105",7.65956344541754,4.35465369725275,1.11694577973589
"106",8.68614701022588,3.21557694274584,0.082961416216613
"107",-3.70255264445422,3.78260313382832,0.400034268339667
"108",12.4030571133399,4.09054341559292,0.69448506283174
"109",15.3987878321051,5.22303355337539,-0.0542180113616519
"110",-6.921689889795,3.82158648709998,0.196833609679159
"111",7.76361697734139,5.33126725521012,0.494616729898662
"112",-1.85733334681846,3.55717294614202,1.06477724762218
"113",1.7541024711803,4.43594977860176,0.578456484167499
"114",0.732875534664637,4.34142992558074,0.717542493946772
"115",-7.77281054563557,3.94269795909936,0.209506881050888
"116",-8.5990162433019,3.50666176520665,0.905184112380569
"117",-14.9366051113168,2.89697430708403,0.185949609872941
"118",-18.3550285130507,2.32901582611833,0.73945871060077
"119",-12.137813776666,2.84663014966237,0.0408344233775232
"120",-24.6659285639311,1.79514193799042,0.461466724962587
"121",-14.1592512260125,3.1822542338751,0.134859433386923
"122",-12.9449493332619,3.03681634532593,0.193103561580886
"123",-15.8491193253181,3.00714137248216,0.248938610032744
"124",-7.42345179238968,3.58505399609296,0.867579202687409
"125",-0.538691518771313,3.83926594940771,0.918422028186973
"126",1.11695570180837,5.10262782446418,-0.226942043290272
"127",6.00417720374443,5.22600285198796,-0.183186828042225
"128",7.79409816518204,4.65368894017657,0.808728055638139
"129",8.00089864418662,5.13099592810943,0.442554252352422
"130",3.06399387738638,4.96078067313167,0.445026410833879
"131",10.7583657096606,4.9221829017712,1.01159472140693
"132",15.744407240957,6.02504717897518,0.391440925666775
"133",-2.12126344250431,4.16089332099466,-0.268350238009952
"134",-13.3715555521003,0.843346880337743,3.4037036916693
"135",-11.8905178312789,1.09826428254988,3.26926336082763
"136",-11.0249643248276,3.34233659955205,0.815108312317027
"137",-15.894089484089,2.5691795523708,0.727513420174284
"138",-24.347843335296,1.63557912004704,0.701850899824845
"139",-18.3696005951299,2.11776898666143,0.43245928483139
"140",-4.38481786539002,2.79864298702855,2.24376997380371
"141",-17.4545528477649,2.51098853942674,0.80626258378674
"142",7.12848621285829,4.83501718291205,-0.148932692942893
